number,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,lines_added,lines_deleted,files_changed,commits,change_num,prev_PRs,title_words,body_words,reviews_count,reviews_users,reviews_avg_len,reviews_time_span_hours,files_count,files_avg_additions,files_avg_deletions,files_avg_changes,files_avg_patch_chars,files_avg_patch_lines
155338,0,0,0,0,0,0,19,35,1,2,1.6111111111111112,5,10,16,2.0,1.0,27.5,3.9755555555555557,1.0,19.0,35.0,54.0,6325.0,137.0
155336,0,0,1,0,0,0,11,1,2,1,1.6941176470588235,9,8,43,1.0,1.0,30.0,0.0,2.0,5.5,0.5,6.0,955.0,27.0
155332,0,0,0,0,0,0,472,476,113,3,5.0,1,9,39,2.0,2.0,30.5,13.243055555555555,113.0,4.176991150442478,4.212389380530974,8.389380530973451,1895.9026548672566,28.663716814159294
155328,0,0,0,0,0,0,2,2,1,3,3.0,0,10,0,2.0,1.0,8.0,20.420555555555556,1.0,2.0,2.0,4.0,1050.0,11.0
155327,1,0,0,0,0,0,7,8,1,1,1.0,1,11,56,0.0,0.0,0.0,0.0,1.0,7.0,8.0,15.0,1918.0,50.0
155322,1,0,0,0,0,0,219,263,8,1,1.6470588235294117,3,8,187,1.0,1.0,7.0,0.0,8.0,27.375,32.875,60.25,3478.625,97.0
155325,0,0,0,0,0,0,290,36,15,2,1.5,0,8,73,5.0,4.0,1.8,18.058888888888887,15.0,19.333333333333332,2.4,21.733333333333334,1631.3333333333333,31.466666666666665
155323,0,0,0,0,0,1,350,308,9,1,1.2,0,8,86,19.0,3.0,0.0,92.97416666666666,9.0,38.888888888888886,34.22222222222222,73.11111111111111,4813.666666666667,116.22222222222223
155324,0,0,0,0,0,0,189,36,14,1,1.1578947368421053,6,13,6,0.0,0.0,0.0,0.0,14.0,13.5,2.5714285714285716,16.071428571428573,1741.2857142857142,36.0
155321,0,0,0,0,0,0,1,1,1,1,1.8518518518518519,13,7,0,3.0,3.0,0.0,2.2441666666666666,1.0,1.0,1.0,2.0,427.0,9.0
155318,1,0,0,0,0,0,7,1,1,2,1.6666666666666667,0,12,61,1.0,1.0,4.0,0.0,1.0,7.0,1.0,8.0,900.0,22.0
155319,0,0,0,0,0,0,33,11,2,1,1.1578947368421053,5,14,5,1.0,1.0,0.0,0.0,2.0,16.5,5.5,22.0,2541.0,44.5
155317,0,0,0,0,0,0,48,24,2,1,1.4864864864864864,14,8,0,1.0,1.0,0.0,0.0,2.0,24.0,12.0,36.0,2588.0,45.5
155316,0,0,0,0,0,0,29,2,2,1,1.0,0,12,115,9.0,2.0,0.0,48.158055555555556,2.0,14.5,1.0,15.5,868.5,24.5
155314,0,0,0,0,0,0,1553,23,5,1,1.4864864864864864,13,8,0,1.0,1.0,0.0,0.0,5.0,310.6,4.6,315.2,19032.6,418.8
155312,0,0,0,0,0,0,389,22,4,1,1.4864864864864864,12,7,0,1.0,1.0,0.0,0.0,4.0,97.25,5.5,102.75,7113.25,154.5
155310,0,0,0,0,0,0,97,0,3,1,1.4864864864864864,11,9,9,1.0,1.0,0.0,0.0,3.0,32.333333333333336,0.0,32.333333333333336,1479.6666666666667,39.0
155313,0,0,0,0,0,0,613,945,100,1,1.05,5,11,41,0.0,0.0,0.0,0.0,100.0,6.13,9.45,15.58,1544.82,33.59
155309,0,0,0,0,0,0,10,2,2,1,1.0,0,9,32,0.0,0.0,0.0,0.0,2.0,5.0,1.0,6.0,1048.5,21.0
155308,0,0,0,0,0,0,167,20,5,2,2.0,0,7,48,16.0,4.0,3.875,59.35666666666667,5.0,33.4,4.0,37.4,2173.8,58.0
155307,0,0,0,0,0,0,149,97,2,1,1.4864864864864864,10,6,0,1.0,1.0,0.0,0.0,2.0,74.5,48.5,123.0,25028.0,437.0
155306,1,0,0,0,0,0,72,0,1,1,1.4864864864864864,9,10,0,1.0,1.0,0.0,0.0,1.0,72.0,0.0,72.0,5659.0,128.0
155305,0,0,0,0,0,0,2733,72,5,1,1.4864864864864864,8,7,0,1.0,1.0,0.0,0.0,5.0,546.6,14.4,561.0,13248.2,262.6
155302,1,0,0,0,0,0,35,20,25,2,3.2448979591836733,6,8,88,4.0,2.0,6.75,0.32416666666666666,25.0,1.4,0.8,2.2,493.32,9.6
155303,1,0,0,0,0,0,32,37,1,1,2.0,1,11,28,0.0,0.0,0.0,0.0,1.0,32.0,37.0,69.0,3467.0,72.0
155300,0,0,0,0,0,0,33,20,6,2,2.533333333333333,2,16,79,2.0,2.0,14.0,2.44,6.0,5.5,3.3333333333333335,8.833333333333334,1358.1666666666667,20.666666666666668
155298,0,0,0,0,0,0,18,0,1,5,2.066666666666667,0,10,20,1.0,1.0,0.0,0.0,1.0,18.0,0.0,18.0,1277.0,30.0
155295,0,0,0,0,0,0,2,0,2,1,1.4864864864864864,7,5,0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,714.5,8.0
155293,0,0,1,0,0,0,4,1,3,1,1.4864864864864864,6,8,5,1.0,1.0,0.0,0.0,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,622.3333333333334,11.0
155292,0,0,0,0,0,0,1072,1,10,1,1.4864864864864864,5,7,0,1.0,1.0,0.0,0.0,10.0,107.2,0.1,107.3,7944.8,155.7
155291,0,0,0,0,0,0,102,7,4,1,1.0,0,8,179,1.0,1.0,0.0,0.0,4.0,25.5,1.75,27.25,935.25,33.0
155289,0,0,0,0,0,0,21,20,3,1,1.8518518518518519,12,9,37,1.0,1.0,2.0,0.0,3.0,7.0,6.666666666666667,13.666666666666666,1570.0,33.666666666666664
155282,1,0,0,0,0,0,0,122,1,1,1.0,0,14,320,1.0,1.0,48.0,0.0,1.0,0.0,122.0,122.0,9154.0,179.0
155286,0,0,0,0,0,0,38,7,1,1,1.8518518518518519,11,9,29,2.0,2.0,1.0,11.884444444444444,1.0,38.0,7.0,45.0,3048.0,69.0
155284,0,0,0,0,0,0,6,1,2,2,1.1578947368421053,4,11,6,1.0,1.0,0.0,0.0,2.0,3.0,0.5,3.5,311.5,9.0
155280,0,0,0,0,0,0,127,190,5,1,1.6470588235294117,2,8,22,0.0,0.0,0.0,0.0,5.0,25.4,38.0,63.4,3355.0,94.2
155279,0,0,0,0,0,0,5,11,2,1,1.6818181818181819,0,6,29,1.0,1.0,5.0,0.0,2.0,2.5,5.5,8.0,994.0,15.0
155276,0,0,0,0,0,0,15,8,3,1,1.0535714285714286,18,9,23,0.0,0.0,0.0,0.0,3.0,5.0,2.6666666666666665,7.666666666666667,599.0,14.666666666666666
155278,0,0,0,0,0,0,99,5,4,4,3.75,1,9,12,3.0,1.0,1.3333333333333333,14.706388888888888,4.0,24.75,1.25,26.0,1718.0,40.25
155275,0,0,0,0,0,0,189,52,3,3,1.9523809523809523,6,9,26,3.0,3.0,2.3333333333333335,5.2091666666666665,3.0,63.0,17.333333333333332,80.33333333333333,5027.666666666667,111.0
155272,0,0,0,0,0,0,16,22,2,1,1.05,4,12,51,0.0,0.0,0.0,0.0,2.0,8.0,11.0,19.0,1097.5,31.5
155271,0,0,0,0,0,0,63,3,2,2,2.0,1,8,11,0.0,0.0,0.0,0.0,2.0,31.5,1.5,33.0,2432.0,59.5
155264,1,0,0,0,0,0,102,8,1,1,1.0,1,7,10,1.0,1.0,5.0,0.0,1.0,102.0,8.0,110.0,4627.0,151.0
155261,0,0,0,0,0,0,4,0,2,1,1.0,0,8,10,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,207.0,9.0
155259,0,0,0,1,1,0,28,32,2,3,3.75,0,9,41,2.0,2.0,2.5,40.53055555555556,2.0,14.0,16.0,30.0,4330.0,89.0
155258,0,0,0,0,0,0,3,0,1,1,2.2,0,4,14,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,228.0,10.0
155257,0,0,0,0,0,0,149,94,8,3,1.5909090909090908,3,7,38,4.0,2.0,0.75,19.858333333333334,8.0,18.625,11.75,30.375,1701.75,42.25
155253,0,0,0,0,0,0,478,7,2,7,2.5555555555555554,4,7,77,8.0,3.0,0.5,185.63555555555556,2.0,239.0,3.5,242.5,10748.0,277.0
155254,0,0,0,0,1,0,2,2,1,2,2.0,0,8,0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,1056.0,18.0
155252,0,0,0,0,0,0,2,0,1,2,1.0689655172413792,6,16,47,1.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,661.0,9.0
155250,1,0,0,0,0,0,1,0,1,3,1.6111111111111112,4,6,12,1.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,495.0,8.0
155251,0,0,0,0,0,0,189,36,14,1,1.0689655172413792,5,13,2,2.0,2.0,12.5,0.9655555555555555,14.0,13.5,2.5714285714285716,16.071428571428573,1741.2857142857142,36.0
155249,0,0,0,0,0,0,2,0,1,1,1.6111111111111112,3,10,11,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,892.0,16.0
155248,0,0,0,0,0,0,4,25,4,2,1.3333333333333333,1,5,14,2.0,2.0,0.0,0.7916666666666666,4.0,1.0,6.25,7.25,623.25,16.5
155245,0,0,0,0,0,0,277,46,14,1,1.0689655172413792,4,8,1982,4.0,2.0,14.75,193.0988888888889,14.0,19.785714285714285,3.2857142857142856,23.071428571428573,1653.0714285714287,37.5
155247,0,0,0,0,1,0,1,1,1,2,3.2448979591836733,5,9,91,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,328.0,9.0
155244,0,0,0,0,0,0,194,91,8,1,1.0,3,7,219,4.0,4.0,3.25,18.608333333333334,8.0,24.25,11.375,35.625,2906.25,65.875
155243,0,1,0,0,0,0,2,1,1,1,1.0,0,6,37,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,330.0,11.0
155242,0,0,0,0,0,0,10,7,1,1,1.0,2,6,31,7.0,3.0,0.0,19.602222222222224,1.0,10.0,7.0,17.0,1414.0,34.0
155246,0,0,0,0,0,0,216,288,32,1,1.0,1,13,55,1.0,1.0,0.0,0.0,32.0,6.75,9.0,15.75,4984.375,30.59375
155241,0,0,0,0,0,0,241,3848,72,4,4.0,0,8,67,2.0,1.0,14.5,11.94111111111111,72.0,3.3472222222222223,53.44444444444444,56.791666666666664,10737.152777777777,157.59722222222223
155238,0,0,0,0,0,0,1,1,1,1,1.0,0,8,7,2.0,2.0,0.5,2.906388888888889,1.0,1.0,1.0,2.0,475.0,9.0
155237,0,0,0,0,0,0,32,2,2,1,2.1666666666666665,0,9,97,1.0,1.0,0.0,0.0,2.0,16.0,1.0,17.0,853.0,26.0
155235,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,5,18,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,389.0,9.0
155236,1,0,0,0,0,0,31,14,4,3,3.0,0,6,39,7.0,3.0,0.14285714285714285,53.4,4.0,7.75,3.5,11.25,1473.75,31.25
155231,0,0,0,0,0,0,766,1,2,4,4.0,0,9,53,7.0,3.0,0.14285714285714285,202.54527777777778,2.0,383.0,0.5,383.5,12431.5,394.0
155233,0,0,0,0,0,0,9,12,1,1,1.4,0,11,15,1.0,1.0,0.0,0.0,1.0,9.0,12.0,21.0,3285.0,62.0
155230,0,0,0,0,0,0,16,0,2,1,1.0535714285714286,17,5,2,1.0,1.0,32.0,0.0,2.0,8.0,0.0,8.0,464.0,13.5
155229,0,0,0,0,0,0,43,61,12,1,1.391304347826087,17,5,52,1.0,1.0,40.0,0.0,12.0,3.5833333333333335,5.083333333333333,8.666666666666666,1278.0833333333333,26.166666666666668
155228,0,0,0,0,0,0,21,11,2,2,2.0,0,16,65,1.0,1.0,1.0,0.0,2.0,10.5,5.5,16.0,1908.5,37.5
155227,0,0,0,1,1,0,24,0,2,1,1.0,1,4,55,1.0,1.0,1.0,0.0,2.0,12.0,0.0,12.0,1082.0,22.5
155226,1,0,0,0,0,0,19,1,3,3,3.0,0,12,144,9.0,2.0,4.555555555555555,25.813055555555554,3.0,6.333333333333333,0.3333333333333333,6.666666666666667,362.6666666666667,13.333333333333334
155225,0,0,0,0,0,0,134,7,4,3,2.0,0,6,63,7.0,3.0,0.5714285714285714,4.795,4.0,33.5,1.75,35.25,2215.25,42.75
155223,1,0,0,0,0,0,67,5,2,1,1.8,0,10,74,2.0,2.0,2.0,21.315,2.0,33.5,2.5,36.0,2265.0,44.0
155224,0,0,0,0,0,0,40,9,3,3,3.0,0,11,27,2.0,2.0,0.0,0.45361111111111113,3.0,13.333333333333334,3.0,16.333333333333332,2134.3333333333335,40.333333333333336
155222,0,0,1,0,0,0,334,329,4,7,1.4864864864864864,4,6,20,4.0,2.0,0.0,11.26,4.0,83.5,82.25,165.75,6785.5,179.5
155221,0,0,0,0,0,0,9,11,1,1,2.0,0,6,29,1.0,1.0,2.0,0.0,1.0,9.0,11.0,20.0,2587.0,58.0
155218,0,0,0,0,0,0,16,4,2,1,1.0689655172413792,3,11,2,0.0,0.0,0.0,0.0,2.0,8.0,2.0,10.0,362.5,15.5
155220,0,0,0,0,0,0,84,67,1,1,1.391304347826087,16,5,19,1.0,1.0,0.0,0.0,1.0,84.0,67.0,151.0,14170.0,331.0
155217,1,0,0,0,0,0,93,93,48,3,2.0,1,4,43,1.0,1.0,1.0,0.0,48.0,1.9375,1.9375,3.875,589.3125,14.895833333333334
155216,0,0,0,0,0,0,303,0,2,3,3.2666666666666666,1,11,49,8.0,4.0,8.375,190.0336111111111,2.0,151.5,0.0,151.5,6132.5,164.0
155214,0,1,0,0,0,0,4,45,5,1,1.0,0,11,14,1.0,1.0,1.0,0.0,5.0,0.8,9.0,9.8,1013.2,23.8
155212,0,0,0,0,0,0,903,0,4,1,1.075,12,4,18,0.0,0.0,0.0,0.0,4.0,225.75,0.0,225.75,7668.5,228.25
155211,0,0,0,0,0,0,14,26,3,1,1.391304347826087,15,5,37,1.0,1.0,0.0,0.0,3.0,4.666666666666667,8.666666666666666,13.333333333333334,1758.3333333333333,41.0
155206,0,0,0,0,0,0,1,1,1,1,1.165137614678899,27,6,4,2.0,2.0,0.0,3.988888888888889,1.0,1.0,1.0,2.0,465.0,9.0
155208,0,0,0,0,0,0,191,0,4,1,1.075,11,13,6,0.0,0.0,0.0,0.0,4.0,47.75,0.0,47.75,1572.5,51.75
155207,0,0,0,0,0,0,31,31,1,1,1.165137614678899,28,4,0,1.0,1.0,0.0,0.0,1.0,31.0,31.0,62.0,10246.0,195.0
155205,0,0,0,0,0,1,26,33,1,3,1.165137614678899,26,8,75,3.0,3.0,0.0,5.9302777777777775,1.0,26.0,33.0,59.0,3536.0,95.0
155204,0,0,0,0,0,1,18,27,1,2,1.165137614678899,25,8,51,4.0,3.0,0.5,7.315833333333333,1.0,18.0,27.0,45.0,3675.0,89.0
155203,0,0,0,0,0,0,7,6,1,1,1.165137614678899,24,9,59,2.0,2.0,0.0,8.0575,1.0,7.0,6.0,13.0,1388.0,34.0
155201,0,0,0,0,0,0,5,8,1,1,1.0,0,8,0,1.0,1.0,0.0,0.0,1.0,5.0,8.0,13.0,1243.0,25.0
155199,0,0,0,0,0,0,183,95,2,1,2.8,0,12,72,2.0,2.0,1.5,0.4102777777777778,2.0,91.5,47.5,139.0,24820.0,514.5
155198,0,0,0,0,0,0,283,154,8,3,2.2857142857142856,3,10,0,11.0,4.0,1.0909090909090908,82.32638888888889,8.0,35.375,19.25,54.625,2920.0,75.25
155196,0,0,0,0,0,0,552,602,17,1,1.6666666666666667,1,4,0,1.0,1.0,2.0,0.0,17.0,32.470588235294116,35.411764705882355,67.88235294117646,4620.235294117647,110.29411764705883
155197,0,0,0,0,0,0,46,24,3,4,4.0,0,11,51,5.0,3.0,1.4,31.49111111111111,3.0,15.333333333333334,8.0,23.333333333333332,1510.0,38.333333333333336
155194,0,0,0,0,0,0,633,570,21,10,10.0,0,7,19,12.0,3.0,5.25,363.33944444444444,21.0,30.142857142857142,27.142857142857142,57.285714285714285,9005.047619047618,127.95238095238095
155193,0,0,0,0,0,0,52,30,1,10,3.2448979591836733,4,8,34,5.0,2.0,0.0,37.728611111111114,1.0,52.0,30.0,82.0,5042.0,131.0
155186,0,0,0,0,0,0,18,8,4,3,3.2448979591836733,3,8,0,6.0,3.0,0.0,24.79611111111111,4.0,4.5,2.0,6.5,1106.25,22.25
155190,1,0,0,0,0,0,83,0,1,3,2.0,5,5,54,2.0,1.0,22.5,20.236944444444443,1.0,83.0,0.0,83.0,4328.0,84.0
155185,0,0,0,0,0,0,1,0,1,1,1.0,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,2.0
155182,0,0,0,0,0,0,18,21,5,1,1.165137614678899,23,8,19,1.0,1.0,1.0,0.0,5.0,3.6,4.2,7.8,1124.0,26.0
155181,1,0,0,0,0,0,6,42,1,1,1.3333333333333333,0,4,115,1.0,1.0,0.0,0.0,1.0,6.0,42.0,48.0,3194.0,90.0
155176,0,0,0,0,0,1,116,27,2,2,2.5555555555555554,3,6,41,2.0,1.0,13.0,0.02361111111111111,2.0,58.0,13.5,71.5,4138.0,106.0
155180,0,0,0,0,0,0,0,9,1,1,1.25,1,11,14,1.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,690.0,16.0
155177,0,0,0,0,0,0,21,9,4,2,1.5,0,10,15,3.0,2.0,2.6666666666666665,6.506111111111111,4.0,5.25,2.25,7.5,628.0,17.0
155173,0,0,0,0,0,0,4,2,2,1,1.0535714285714286,16,11,6,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,421.5,10.0
155174,0,0,0,1,0,0,13,13,3,2,1.25,5,7,0,9.0,3.0,0.3333333333333333,20.75638888888889,3.0,4.333333333333333,4.333333333333333,8.666666666666666,1034.3333333333333,25.0
155171,0,1,0,0,0,0,20,3,2,1,1.3333333333333333,0,7,117,1.0,1.0,5.0,0.0,2.0,10.0,1.5,11.5,806.5,18.5
155170,0,0,0,0,0,0,90,105,1,1,1.0535714285714286,15,4,27,0.0,0.0,0.0,0.0,1.0,90.0,105.0,195.0,19761.0,546.0
155168,0,0,0,0,0,0,70,4,2,1,1.0,0,6,13,3.0,3.0,5.333333333333333,39.0775,2.0,35.0,2.0,37.0,2894.0,68.0
155166,0,0,0,0,0,0,18,0,2,1,1.0,1,4,18,2.0,1.0,50.0,67.82444444444444,2.0,9.0,0.0,9.0,674.0,16.0
155167,0,0,0,0,0,0,683,6,3,2,2.2,1,7,21,3.0,2.0,10.0,70.05277777777778,3.0,227.66666666666666,2.0,229.66666666666666,19379.0,249.0
155165,1,0,0,0,0,0,4,8,1,1,1.25,4,5,18,1.0,1.0,11.0,0.0,1.0,4.0,8.0,12.0,1713.0,28.0
155164,0,0,0,0,0,0,1,1,1,2,1.6941176470588235,8,7,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,374.0,9.0
155163,0,0,0,0,0,0,32,27,1,1,1.391304347826087,14,9,7,0.0,0.0,0.0,0.0,1.0,32.0,27.0,59.0,6030.0,127.0
155157,0,0,0,0,0,0,21,8,3,1,1.0535714285714286,14,7,26,0.0,0.0,0.0,0.0,3.0,7.0,2.6666666666666665,9.666666666666666,686.3333333333334,16.666666666666668
155154,0,0,0,0,0,0,1,1,1,1,2.5555555555555554,2,8,6,2.0,2.0,0.0,0.2863888888888889,1.0,1.0,1.0,2.0,241.0,9.0
155156,0,0,0,0,0,0,14,2,3,4,4.0,0,10,14,2.0,1.0,4.5,31.210277777777776,3.0,4.666666666666667,0.6666666666666666,5.333333333333333,770.0,12.333333333333334
155153,1,0,0,0,0,0,150,100,12,4,2.0833333333333335,4,6,142,1.0,1.0,0.0,0.0,12.0,12.5,8.333333333333334,20.833333333333332,1446.0833333333333,37.166666666666664
155152,0,0,0,0,0,0,8,1,2,1,1.0535714285714286,13,13,24,0.0,0.0,0.0,0.0,2.0,4.0,0.5,4.5,417.0,12.0
155150,0,0,0,0,0,0,1,3,1,1,1.0535714285714286,11,6,13,1.0,1.0,6.0,0.0,1.0,1.0,3.0,4.0,554.0,11.0
155149,0,0,0,0,0,0,1,1,1,1,1.0535714285714286,10,5,25,1.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,508.0,9.0
155148,1,0,0,0,0,0,92,3,10,3,2.0,0,9,47,5.0,2.0,0.0,20.341944444444444,10.0,9.2,0.3,9.5,489.4,14.2
155145,0,1,0,0,0,0,551,274,42,4,2.0,0,10,97,2.0,1.0,5.5,3.1730555555555555,42.0,13.119047619047619,6.523809523809524,19.642857142857142,3759.904761904762,40.142857142857146
155143,0,0,0,0,0,0,55,2,3,8,6.0,0,7,32,26.0,5.0,0.6923076923076923,68.31305555555555,3.0,18.333333333333332,0.6666666666666666,19.0,1142.0,34.0
155140,0,0,0,0,0,0,491,370,8,44,44.0,0,8,13,23.0,2.0,0.2608695652173913,317.93305555555554,8.0,61.375,46.25,107.625,5235.25,138.0
155139,0,0,0,0,0,0,33,35,5,1,1.391304347826087,13,9,31,0.0,0.0,0.0,0.0,5.0,6.6,7.0,13.6,1517.0,34.6
155138,0,0,0,0,0,0,0,5,4,2,1.165137614678899,22,7,0,2.0,2.0,3.5,0.07916666666666666,4.0,0.0,1.25,1.25,278.25,8.25
155151,0,0,0,0,0,0,17,0,2,1,1.0535714285714286,12,10,7,0.0,0.0,0.0,0.0,2.0,8.5,0.0,8.5,506.5,14.0
155137,0,0,0,0,0,0,17,17,1,1,1.165137614678899,21,4,0,1.0,1.0,0.0,0.0,1.0,17.0,17.0,34.0,7085.0,129.0
155134,0,0,0,0,0,0,1,1,1,1,1.165137614678899,18,6,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,297.0,9.0
155136,0,0,0,0,0,0,1,1,1,1,1.165137614678899,20,5,8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,355.0,9.0
155133,0,0,0,0,0,0,13,33,1,1,1.165137614678899,17,11,33,3.0,3.0,0.0,5.456111111111111,1.0,13.0,33.0,46.0,4245.0,88.0
155131,1,0,0,0,0,0,260,65,2,7,7.0,0,6,28,4.0,3.0,77.0,28.166666666666668,2.0,130.0,32.5,162.5,7345.0,199.0
155127,0,0,0,0,0,0,2,13,2,2,1.6941176470588235,7,3,49,2.0,1.0,7.5,5.473611111111111,2.0,1.0,6.5,7.5,762.0,14.5
155124,0,0,0,0,0,0,11,4,1,4,2.3333333333333335,2,18,19,0.0,0.0,0.0,0.0,1.0,11.0,4.0,15.0,1214.0,28.0
155125,0,0,0,0,0,0,309,246,25,2,1.6941176470588235,6,9,20,1.0,1.0,0.0,0.0,25.0,12.36,9.84,22.2,3193.32,53.16
155135,0,0,0,0,0,0,1,2,1,1,1.165137614678899,19,6,5,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,435.0,10.0
155123,0,0,0,0,0,0,27,43,1,1,4.0,2,13,0,1.0,1.0,0.0,0.0,1.0,27.0,43.0,70.0,3923.0,87.0
155121,0,0,0,0,0,0,3,10,1,1,2.3333333333333335,1,18,19,0.0,0.0,0.0,0.0,1.0,3.0,10.0,13.0,920.0,20.0
155122,0,0,0,0,0,0,34,10,2,1,1.8,2,9,0,1.0,1.0,38.0,0.0,2.0,17.0,5.0,22.0,1134.0,32.5
155117,0,0,0,0,0,0,2,2,1,1,1.0,0,7,10,1.0,1.0,6.0,0.0,1.0,2.0,2.0,4.0,617.0,12.0
155114,0,0,0,0,0,0,102,276,11,12,4.384615384615385,0,4,341,17.0,4.0,5.352941176470588,185.4975,11.0,9.272727272727273,25.09090909090909,34.36363636363637,2533.3636363636365,59.90909090909091
155115,0,0,0,0,0,0,39,5,2,4,2.5555555555555554,1,9,63,2.0,2.0,0.5,42.08111111111111,2.0,19.5,2.5,22.0,1379.0,37.0
155112,0,0,0,0,0,0,1644,5,32,2,2.0,4,10,87,1.0,1.0,0.0,0.0,32.0,51.375,0.15625,51.53125,2244.15625,64.4375
155109,0,0,0,0,0,0,76,76,2,1,1.3333333333333333,0,8,0,1.0,1.0,0.0,0.0,2.0,38.0,38.0,76.0,8717.5,149.5
155108,0,0,0,0,0,0,2,0,1,1,3.0,1,11,38,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,397.0,9.0
155105,0,0,0,0,1,0,63,2,7,2,2.0,0,5,51,1.0,1.0,5.0,0.0,7.0,9.0,0.2857142857142857,9.285714285714286,581.5714285714286,17.714285714285715
155118,1,0,0,0,0,0,396,0,1,4,4.0,0,13,11,8.0,3.0,1.125,222.1561111111111,1.0,396.0,0.0,396.0,16519.0,397.0
155104,0,0,0,0,0,0,72,11,3,1,1.6941176470588235,5,9,49,1.0,1.0,1.0,0.0,3.0,24.0,3.6666666666666665,27.666666666666668,2068.3333333333335,43.666666666666664
155100,0,0,0,0,0,1,52,98,1,1,1.391304347826087,12,5,34,0.0,0.0,0.0,0.0,1.0,52.0,98.0,150.0,8095.0,203.0
155099,0,0,0,0,0,0,0,33,5,1,1.5909090909090908,2,10,0,1.0,1.0,1.0,0.0,5.0,0.0,6.6,6.6,666.0,17.8
155098,0,0,0,0,0,0,16,24,1,2,1.0344827586206897,18,11,0,0.0,0.0,0.0,0.0,1.0,16.0,24.0,40.0,4261.0,97.0
155097,0,0,0,1,0,0,19,2,2,5,4.0,1,6,34,2.0,2.0,7.0,1.738888888888889,2.0,9.5,1.0,10.5,817.5,23.5
155096,0,0,0,1,0,0,30,37,3,3,2.5555555555555554,0,6,11,2.0,2.0,20.5,6.541388888888889,3.0,10.0,12.333333333333334,22.333333333333332,1285.0,38.333333333333336
155094,0,0,0,0,0,0,11,6,1,1,1.0344827586206897,17,7,0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,17.0,3255.0,73.0
155092,0,0,0,0,0,0,44,40,3,1,1.0344827586206897,16,7,19,4.0,2.0,0.5,45.40833333333333,3.0,14.666666666666666,13.333333333333334,28.0,2834.0,59.666666666666664
155091,0,0,0,0,0,0,1,0,1,1,1.0,1,9,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,234.0,8.0
155090,0,0,0,0,0,0,16,14,1,1,1.0344827586206897,15,9,0,0.0,0.0,0.0,0.0,1.0,16.0,14.0,30.0,3688.0,77.0
155089,0,0,0,0,0,0,168,105,6,8,17.75,0,8,33,10.0,3.0,3.4,62.00972222222222,6.0,28.0,17.5,45.5,4170.666666666667,85.5
155087,0,0,0,0,0,0,82,0,2,2,2.6666666666666665,0,8,8,5.0,3.0,0.2,166.4361111111111,2.0,41.0,0.0,41.0,1541.5,46.5
155085,0,0,0,0,0,0,67,35,3,1,1.0344827586206897,14,9,26,0.0,0.0,0.0,0.0,3.0,22.333333333333332,11.666666666666666,34.0,4454.666666666667,97.0
155084,0,0,0,0,0,0,1,1,1,2,1.5555555555555556,2,7,22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,388.0,9.0
155083,0,0,0,0,0,0,94,2,31,1,1.25,0,9,5,4.0,4.0,1.25,0.8441666666666666,31.0,3.032258064516129,0.06451612903225806,3.096774193548387,484.06451612903226,10.290322580645162
155080,0,0,0,0,0,0,25,5,3,5,5.0,0,10,42,6.0,4.0,1.3333333333333333,312.1188888888889,3.0,8.333333333333334,1.6666666666666667,10.0,857.0,20.333333333333332
155078,0,0,0,0,0,0,10,1,1,2,1.165137614678899,16,10,69,1.0,1.0,0.0,0.0,1.0,10.0,1.0,11.0,748.0,19.0
155077,1,0,0,0,0,0,50,0,3,1,1.0,0,11,45,1.0,1.0,5.0,0.0,3.0,16.666666666666668,0.0,16.666666666666668,1228.0,27.333333333333332
155076,0,0,0,0,0,0,149,127,6,3,2.0,0,8,27,2.0,2.0,13.5,53.50222222222222,6.0,24.833333333333332,21.166666666666668,46.0,4282.333333333333,66.83333333333333
155075,0,0,0,0,0,0,1,22,1,1,1.0952380952380953,6,9,92,1.0,1.0,8.0,0.0,1.0,1.0,22.0,23.0,1341.0,30.0
